Name,Date,Open,High,Low,Close,Adj_Close,Volume
Bitcoin USD (BTC-USD),"Oct 10, 2022","19,446.42","19,889.15","18,319.82","19,067.63","19,067.63","179,951,161,793"
Bitcoin USD (BTC-USD),"Oct 03, 2022","19,044.07","20,408.39","19,025.23","19,446.43","19,446.43","196,809,212,801"
Bitcoin USD (BTC-USD),"Sep 26, 2022","18,803.90","20,338.46","18,553.30","19,044.11","19,044.11","280,290,121,527"
Bitcoin USD (BTC-USD),"Sep 19, 2022","19,418.57","19,674.63","18,290.31","18,802.10","18,802.10","252,873,598,365"
Bitcoin USD (BTC-USD),"Sep 12, 2022","21,770.15","22,673.82","19,387.49","19,419.51","19,419.51","261,900,187,496"
Bitcoin USD (BTC-USD),"Sep 05, 2022","19,988.79","21,770.55","18,644.47","21,769.26","21,769.26","259,528,892,947"
Bitcoin USD (BTC-USD),"Aug 29, 2022","19,615.15","20,542.64","19,600.79","19,986.71","19,986.71","208,511,390,280"
Bitcoin USD (BTC-USD),"Aug 22, 2022","21,531.46","21,804.91","19,616.81","19,616.81","19,616.81","223,346,042,309"
Bitcoin USD (BTC-USD),"Aug 15, 2022","24,318.32","25,135.59","20,856.73","21,534.12","21,534.12","208,764,012,537"
Bitcoin USD (BTC-USD),"Aug 08, 2022","23,179.53","24,974.91","22,771.52","24,319.33","24,319.33","195,343,016,900"
Bitcoin USD (BTC-USD),"Aug 01, 2022","23,336.72","23,578.65","22,485.70","23,175.89","23,175.89","166,393,135,564"
Bitcoin USD (BTC-USD),"Jul 25, 2022","22,607.16","24,572.58","20,776.82","23,336.90","23,336.90","223,759,636,595"
Bitcoin USD (BTC-USD),"Jul 18, 2022","20,781.91","24,196.82","20,781.91","22,609.16","22,609.16","244,312,089,708"
Bitcoin USD (BTC-USD),"Jul 11, 2022","20,856.35","21,600.64","18,999.95","20,779.34","20,779.34","187,297,974,219"
Bitcoin USD (BTC-USD),"Jul 04, 2022","19,297.31","22,314.94","19,063.07","20,860.45","20,860.45","206,953,871,021"
Bitcoin USD (BTC-USD),"Jun 27, 2022","21,028.24","21,478.09","18,729.66","19,297.08","19,297.08","157,426,002,965"
Bitcoin USD (BTC-USD),"Jun 20, 2022","20,553.37","21,783.72","19,689.17","21,027.29","21,027.29","175,909,056,122"
Bitcoin USD (BTC-USD),"Jun 13, 2022","26,737.58","26,795.59","17,708.62","20,553.27","20,553.27","309,685,915,250"
Bitcoin USD (BTC-USD),"Jun 06, 2022","29,910.28","31,693.29","26,762.65","26,762.65","26,762.65","215,929,645,934"
Bitcoin USD (BTC-USD),"May 30, 2022","29,443.37","32,249.86","29,303.57","29,906.66","29,906.66","203,063,587,161"
Bitcoin USD (BTC-USD),"May 23, 2022","30,309.40","30,590.59","28,261.91","29,445.96","29,445.96","212,594,819,496"
Bitcoin USD (BTC-USD),"May 16, 2022","31,304.38","31,305.34","28,708.96","30,323.72","30,323.72","196,429,842,104"
Bitcoin USD (BTC-USD),"May 09, 2022","34,060.02","34,222.07","26,350.49","31,305.11","31,305.11","357,800,928,090"
Bitcoin USD (BTC-USD),"May 02, 2022","38,472.19","39,902.95","33,878.96","34,059.27","34,059.27","239,044,762,282"
Bitcoin USD (BTC-USD),"Apr 25, 2022","39,472.61","40,713.89","37,585.79","38,469.09","38,469.09","216,681,007,567"
Bitcoin USD (BTC-USD),"Apr 18, 2022","39,721.20","42,893.58","38,696.19","39,469.29","39,469.29","184,314,843,516"
Bitcoin USD (BTC-USD),"Apr 11, 2022","42,201.04","42,424.59","39,373.06","39,716.95","39,716.95","174,652,159,709"
Bitcoin USD (BTC-USD),"Apr 04, 2022","46,445.27","47,106.14","42,021.21","42,207.67","42,207.67","188,557,001,876"
Bitcoin USD (BTC-USD),"Mar 28, 2022","46,821.85","48,086.84","44,403.14","46,453.57","46,453.57","223,334,181,931"
Bitcoin USD (BTC-USD),"Mar 21, 2022","41,246.13","46,827.55","40,668.04","46,820.49","46,820.49","188,591,889,758"
Bitcoin USD (BTC-USD),"Mar 14, 2022","37,846.32","42,316.55","37,680.73","41,247.82","41,247.82","184,097,042,034"
Bitcoin USD (BTC-USD),"Mar 07, 2022","38,429.30","42,465.67","37,260.20","37,849.66","37,849.66","175,966,999,156"
Bitcoin USD (BTC-USD),"Feb 28, 2022","37,706.00","45,077.58","37,518.21","38,419.98","38,419.98","187,557,375,751"
Bitcoin USD (BTC-USD),"Feb 21, 2022","38,423.21","40,005.35","34,459.22","37,709.79","37,709.79","190,469,710,084"
Bitcoin USD (BTC-USD),"Feb 14, 2022","42,157.40","44,667.22","38,112.81","38,431.38","38,431.38","144,975,794,552"
Bitcoin USD (BTC-USD),"Feb 07, 2022","42,406.78","45,661.17","41,748.16","42,197.52","42,197.52","176,958,095,731"
Bitcoin USD (BTC-USD),"Jan 31, 2022","37,920.28","42,500.79","36,375.54","42,412.43","42,412.43","143,977,109,319"
Bitcoin USD (BTC-USD),"Jan 24, 2022","36,275.73","38,825.41","33,184.06","37,917.60","37,917.60","178,727,434,896"
Bitcoin USD (BTC-USD),"Jan 17, 2022","43,118.12","43,413.02","34,349.25","36,276.80","36,276.80","196,326,044,073"
Bitcoin USD (BTC-USD),"Jan 10, 2022","41,910.23","44,278.42","39,796.57","43,113.88","43,113.88","199,473,804,544"
Bitcoin USD (BTC-USD),"Jan 03, 2022","47,343.54","47,510.73","40,672.28","41,911.60","41,911.60","276,182,787,152"
Bitcoin USD (BTC-USD),"Dec 27, 2021","50,802.61","51,956.33","45,819.95","47,345.22","47,345.22","203,998,848,909"
Bitcoin USD (BTC-USD),"Dec 20, 2021","46,707.06","51,814.03","45,579.81","50,809.52","50,809.52","175,052,499,792"
Bitcoin USD (BTC-USD),"Dec 13, 2021","50,114.74","50,205.00","45,598.44","46,707.02","46,707.02","214,770,398,202"
Bitcoin USD (BTC-USD),"Dec 06, 2021","49,413.48","51,934.78","46,942.35","50,098.34","50,098.34","208,148,497,532"
Bitcoin USD (BTC-USD),"Nov 29, 2021","57,291.91","59,113.40","42,874.62","49,368.85","49,368.85","276,690,611,812"
Bitcoin USD (BTC-USD),"Nov 22, 2021","58,706.85","59,367.97","53,569.77","57,248.46","57,248.46","243,930,001,011"
Bitcoin USD (BTC-USD),"Nov 15, 2021","65,521.29","66,281.57","55,705.18","58,730.48","58,730.48","253,419,951,009"
Bitcoin USD (BTC-USD),"Nov 08, 2021","63,344.07","68,789.63","62,333.91","65,466.84","65,466.84","259,776,276,520"
Bitcoin USD (BTC-USD),"Nov 01, 2021","61,320.45","64,242.79","59,695.18","63,326.99","63,326.99","227,064,607,869"
Bitcoin USD (BTC-USD),"Oct 25, 2021","60,893.93","63,729.32","58,206.92","61,318.96","61,318.96","256,114,057,651"
Bitcoin USD (BTC-USD),"Oct 18, 2021","61,548.80","66,930.39","59,643.34","60,930.84","60,930.84","257,856,648,064"
Bitcoin USD (BTC-USD),"Oct 11, 2021","54,734.13","62,757.13","54,370.97","61,553.62","61,553.62","277,084,548,345"
Bitcoin USD (BTC-USD),"Oct 04, 2021","48,208.91","56,401.30","47,045.00","54,771.58","54,771.58","261,919,545,521"
Bitcoin USD (BTC-USD),"Sep 27, 2021","43,234.18","49,130.69","40,829.67","48,199.95","48,199.95","223,042,115,392"
Bitcoin USD (BTC-USD),"Sep 20, 2021","47,261.41","47,328.20","39,787.61","43,208.54","43,208.54","270,099,994,433"
Bitcoin USD (BTC-USD),"Sep 13, 2021","46,057.21","48,791.78","43,591.32","47,260.22","47,260.22","226,141,953,163"
Bitcoin USD (BTC-USD),"Sep 06, 2021","51,769.00","52,853.77","43,285.21","46,063.27","46,063.27","293,311,066,613"
Bitcoin USD (BTC-USD),"Aug 30, 2021","48,834.85","51,868.68","46,562.44","51,753.41","51,753.41","256,225,023,619"
Bitcoin USD (BTC-USD),"Aug 23, 2021","49,291.68","50,482.08","46,394.28","48,829.83","48,829.83","223,947,952,688"
Bitcoin USD (BTC-USD),"Aug 16, 2021","47,019.96","49,717.02","43,998.32","49,321.65","49,321.65","236,289,722,726"
Bitcoin USD (BTC-USD),"Aug 09, 2021","43,791.93","48,098.68","42,848.69","47,047.00","47,047.00","234,268,000,892"
Bitcoin USD (BTC-USD),"Aug 02, 2021","39,907.26","45,282.35","37,458.00","43,798.12","43,798.12","226,902,699,564"
Bitcoin USD (BTC-USD),"Jul 26, 2021","35,384.03","42,541.68","35,287.31","39,974.89","39,974.89","237,553,113,912"
Bitcoin USD (BTC-USD),"Jul 19, 2021","31,800.01","35,364.93","29,360.96","35,350.19","35,350.19","156,414,750,211"
Bitcoin USD (BTC-USD),"Jul 12, 2021","34,254.02","34,592.16","31,100.67","31,796.81","31,796.81","147,501,894,180"
Bitcoin USD (BTC-USD),"Jul 05, 2021","35,284.34","35,284.34","32,133.18","34,240.19","34,240.19","178,445,862,441"
Bitcoin USD (BTC-USD),"Jun 28, 2021","34,679.12","36,542.11","32,770.68","35,287.78","35,287.78","231,729,218,470"
Bitcoin USD (BTC-USD),"Jun 21, 2021","35,641.14","35,721.64","28,893.62","34,649.64","34,649.64","305,541,799,334"
Bitcoin USD (BTC-USD),"Jun 14, 2021","39,016.97","41,295.27","33,432.07","35,698.30","35,698.30","269,949,570,053"
Bitcoin USD (BTC-USD),"Jun 07, 2021","35,835.27","39,322.78","31,114.44","39,097.86","39,097.86","298,428,017,340"
Bitcoin USD (BTC-USD),"May 31, 2021","35,658.59","39,478.95","34,241.95","35,862.38","35,862.38","248,884,892,724"
Bitcoin USD (BTC-USD),"May 24, 2021","34,700.36","40,782.08","33,520.74","35,678.13","35,678.13","350,206,489,990"
Bitcoin USD (BTC-USD),"May 17, 2021","46,415.90","46,623.56","30,681.50","34,770.58","34,770.58","563,629,210,102"
Bitcoin USD (BTC-USD),"May 10, 2021","58,250.87","59,519.36","43,963.35","46,456.06","46,456.06","483,967,915,938"
Bitcoin USD (BTC-USD),"May 03, 2021","56,620.27","59,464.61","52,969.05","58,232.32","58,232.32","458,766,142,208"
Bitcoin USD (BTC-USD),"Apr 26, 2021","49,077.79","58,448.34","48,852.80","56,631.08","56,631.08","335,231,529,997"
Bitcoin USD (BTC-USD),"Apr 19, 2021","56,191.59","57,520.05","47,159.48","49,004.25","49,004.25","444,719,708,699"
Bitcoin USD (BTC-USD),"Apr 12, 2021","60,175.95","64,863.10","52,829.54","56,216.18","56,216.18","508,118,943,571"
Bitcoin USD (BTC-USD),"Apr 05, 2021","58,760.88","61,276.66","55,604.02","60,204.96","60,204.96","406,637,390,979"
Bitcoin USD (BTC-USD),"Mar 29, 2021","55,947.90","60,267.19","55,139.34","58,758.55","58,758.55","408,348,561,550"
Bitcoin USD (BTC-USD),"Mar 22, 2021","57,517.89","58,471.48","50,856.57","55,950.75","55,950.75","403,128,836,645"
Bitcoin USD (BTC-USD),"Mar 15, 2021","59,267.43","60,540.99","53,555.03","57,523.42","57,523.42","393,542,542,227"
Bitcoin USD (BTC-USD),"Mar 08, 2021","51,174.12","61,683.86","49,506.05","59,302.32","59,302.32","373,838,576,722"
Bitcoin USD (BTC-USD),"Mar 01, 2021","45,159.50","52,535.14","45,115.09","51,206.69","51,206.69","333,113,779,409"
Bitcoin USD (BTC-USD),"Feb 22, 2021","57,532.74","57,533.39","43,241.62","45,137.77","45,137.77","766,679,775,805"
Bitcoin USD (BTC-USD),"Feb 15, 2021","48,696.54","58,330.57","46,347.48","57,539.95","57,539.95","470,533,297,170"
Bitcoin USD (BTC-USD),"Feb 08, 2021","38,886.83","49,487.64","38,076.32","48,717.29","48,717.29","580,021,243,858"
Bitcoin USD (BTC-USD),"Feb 01, 2021","33,114.58","40,846.55","32,384.23","38,903.44","38,903.44","449,918,619,842"
Bitcoin USD (BTC-USD),"Jan 25, 2021","32,285.80","38,406.26","29,367.14","33,114.36","33,114.36","495,037,340,009"
Bitcoin USD (BTC-USD),"Jan 18, 2021","35,792.24","37,755.89","28,953.37","32,289.38","32,289.38","423,439,379,849"
Bitcoin USD (BTC-USD),"Jan 11, 2021","38,346.53","39,966.41","30,549.60","35,791.28","35,791.28","508,900,951,412"
Bitcoin USD (BTC-USD),"Jan 04, 2021","32,810.95","41,946.74","28,722.76","38,356.44","38,356.44","538,834,804,975"
Bitcoin USD (BTC-USD),"Dec 28, 2020","26,280.82","34,608.56","25,987.30","32,782.02","32,782.02","379,626,054,545"
Bitcoin USD (BTC-USD),"Dec 21, 2020","23,474.46","28,288.84","22,159.37","26,272.29","26,272.29","339,132,207,025"
Bitcoin USD (BTC-USD),"Dec 14, 2020","19,144.49","24,209.66","19,012.71","23,477.29","23,477.29","281,723,269,352"
Bitcoin USD (BTC-USD),"Dec 07, 2020","19,343.13","19,411.83","17,619.53","19,142.38","19,142.38","193,678,842,258"
Bitcoin USD (BTC-USD),"Nov 30, 2020","18,178.32","19,845.97","18,178.32","19,345.12","19,345.12","253,088,772,491"
Bitcoin USD (BTC-USD),"Nov 23, 2020","18,370.02","19,390.96","16,351.04","18,177.48","18,177.48","301,939,363,508"
Bitcoin USD (BTC-USD),"Nov 16, 2020","15,955.58","18,936.62","15,880.71","18,370.00","18,370.00","274,506,990,351"
Ethereum USD (ETH-USD),"Oct 10, 2022","1,322.62","1,339.74","1,209.28","1,274.87","1,274.87","63,836,293,469"
Ethereum USD (ETH-USD),"Oct 03, 2022","1,276.16","1,380.40","1,271.15","1,322.60","1,322.60","63,453,338,237"
Ethereum USD (ETH-USD),"Sep 26, 2022","1,294.39","1,396.89","1,267.87","1,276.09","1,276.09","94,753,456,490"
Ethereum USD (ETH-USD),"Sep 19, 2022","1,335.27","1,388.27","1,229.43","1,294.22","1,294.22","115,212,034,191"
Ethereum USD (ETH-USD),"Sep 12, 2022","1,762.08","1,778.16","1,331.49","1,335.33","1,335.33","128,923,826,821"
Ethereum USD (ETH-USD),"Sep 05, 2022","1,577.88","1,784.50","1,500.01","1,761.80","1,761.80","119,025,564,693"
Ethereum USD (ETH-USD),"Aug 29, 2022","1,430.44","1,643.18","1,427.73","1,577.64","1,577.64","112,937,029,417"
Ethereum USD (ETH-USD),"Aug 22, 2022","1,619.17","1,718.18","1,430.55","1,430.55","1,430.55","126,136,964,075"
Ethereum USD (ETH-USD),"Aug 15, 2022","1,936.76","2,007.21","1,534.30","1,619.32","1,619.32","131,385,531,342"
Ethereum USD (ETH-USD),"Aug 08, 2022","1,699.69","2,022.79","1,665.09","1,936.80","1,936.80","127,819,380,138"
Ethereum USD (ETH-USD),"Aug 01, 2022","1,681.45","1,744.33","1,567.85","1,699.35","1,699.35","108,427,606,862"
Ethereum USD (ETH-USD),"Jul 25, 2022","1,599.16","1,774.58","1,362.95","1,681.52","1,681.52","142,089,787,865"
Ethereum USD (ETH-USD),"Jul 18, 2022","1,338.81","1,654.43","1,338.81","1,599.48","1,599.48","149,288,976,348"
Ethereum USD (ETH-USD),"Jul 11, 2022","1,168.14","1,378.42","1,019.22","1,338.64","1,338.64","111,493,865,591"
Ethereum USD (ETH-USD),"Jul 04, 2022","1,073.79","1,262.89","1,048.40","1,168.40","1,168.40","95,592,580,424"
Ethereum USD (ETH-USD),"Jun 27, 2022","1,199.71","1,234.18","1,009.09","1,073.77","1,073.77","94,244,778,628"
Ethereum USD (ETH-USD),"Jun 20, 2022","1,127.66","1,272.13","1,049.76","1,199.83","1,199.83","106,600,343,942"
Ethereum USD (ETH-USD),"Jun 13, 2022","1,443.84","1,448.74",896.11,"1,127.66","1,127.66","192,980,661,259"
Ethereum USD (ETH-USD),"Jun 06, 2022","1,805.64","1,915.03","1,436.18","1,445.22","1,445.22","133,690,012,415"
Ethereum USD (ETH-USD),"May 30, 2022","1,811.89","2,005.49","1,746.51","1,805.20","1,805.20","108,453,102,400"
Ethereum USD (ETH-USD),"May 23, 2022","2,042.34","2,080.33","1,721.26","1,812.03","1,812.03","125,642,960,268"
Ethereum USD (ETH-USD),"May 16, 2022","2,145.84","2,145.84","1,907.02","2,043.17","2,043.17","111,825,123,089"
Ethereum USD (ETH-USD),"May 09, 2022","2,518.51","2,528.26","1,748.30","2,145.71","2,145.71","217,861,782,391"
Ethereum USD (ETH-USD),"May 02, 2022","2,827.61","2,956.69","2,498.43","2,517.46","2,517.46","127,664,655,328"
Ethereum USD (ETH-USD),"Apr 25, 2022","2,922.99","3,026.42","2,727.41","2,827.76","2,827.76","124,872,258,105"
Ethereum USD (ETH-USD),"Apr 18, 2022","2,993.48","3,173.45","2,893.91","2,922.73","2,922.73","104,712,950,418"
Ethereum USD (ETH-USD),"Apr 11, 2022","3,209.58","3,214.46","2,957.87","2,993.40","2,993.40","104,523,858,983"
Ethereum USD (ETH-USD),"Apr 04, 2022","3,522.36","3,546.71","3,155.58","3,211.87","3,211.87","115,161,750,801"
Ethereum USD (ETH-USD),"Mar 28, 2022","3,292.32","3,573.96","3,223.89","3,522.83","3,522.83","133,030,130,024"
Ethereum USD (ETH-USD),"Mar 21, 2022","2,860.10","3,291.58","2,838.25","3,291.58","3,291.58","105,454,717,557"
Ethereum USD (ETH-USD),"Mar 14, 2022","2,518.49","2,979.99","2,505.30","2,860.46","2,860.46","94,797,948,955"
Ethereum USD (ETH-USD),"Mar 07, 2022","2,555.30","2,761.80","2,455.59","2,518.94","2,518.94","83,530,580,780"
Ethereum USD (ETH-USD),"Feb 28, 2022","2,621.17","3,029.65","2,555.04","2,555.04","2,555.04","99,193,551,777"
Ethereum USD (ETH-USD),"Feb 21, 2022","2,627.67","2,849.42","2,308.91","2,621.80","2,621.80","122,785,980,806"
Ethereum USD (ETH-USD),"Feb 14, 2022","2,880.19","3,185.52","2,585.95","2,628.65","2,628.65","91,462,217,528"
Ethereum USD (ETH-USD),"Feb 07, 2022","3,057.42","3,271.32","2,845.40","2,883.46","2,883.46","101,267,138,646"
Ethereum USD (ETH-USD),"Jan 31, 2022","2,603.26","3,061.26","2,489.07","3,057.48","3,057.48","95,160,222,839"
Ethereum USD (ETH-USD),"Jan 24, 2022","2,535.89","2,705.78","2,172.30","2,603.47","2,603.47","117,096,524,892"
Ethereum USD (ETH-USD),"Jan 17, 2022","3,350.95","3,355.82","2,330.25","2,535.04","2,535.04","119,849,284,037"
Ethereum USD (ETH-USD),"Jan 10, 2022","3,157.57","3,401.22","2,947.68","3,350.92","3,350.92","99,393,420,484"
Ethereum USD (ETH-USD),"Jan 03, 2022","3,829.54","3,876.79","3,020.88","3,157.75","3,157.75","121,333,429,463"
Ethereum USD (ETH-USD),"Dec 27, 2021","4,064.75","4,126.00","3,595.20","3,829.56","3,829.56","91,186,714,758"
Ethereum USD (ETH-USD),"Dec 20, 2021","3,923.70","4,149.03","3,759.40","4,067.33","4,067.33","104,768,396,134"
Ethereum USD (ETH-USD),"Dec 13, 2021","4,136.36","4,145.96","3,664.72","3,922.59","3,922.59","152,915,544,014"
Ethereum USD (ETH-USD),"Dec 06, 2021","4,199.00","4,482.31","3,846.05","4,134.45","4,134.45","152,799,880,859"
Ethereum USD (ETH-USD),"Nov 29, 2021","4,296.95","4,780.73","3,525.49","4,198.32","4,198.32","186,741,981,087"
Ethereum USD (ETH-USD),"Nov 22, 2021","4,266.51","4,550.84","3,933.51","4,294.45","4,294.45","141,179,727,084"
Ethereum USD (ETH-USD),"Nov 15, 2021","4,627.09","4,891.70","3,959.23","4,269.73","4,269.73","137,429,429,244"
Ethereum USD (ETH-USD),"Nov 08, 2021","4,619.65","4,859.50","4,485.09","4,626.36","4,626.36","125,752,889,256"
Ethereum USD (ETH-USD),"Nov 01, 2021","4,288.22","4,664.91","4,160.97","4,620.55","4,620.55","121,471,900,421"
Ethereum USD (ETH-USD),"Oct 25, 2021","4,084.43","4,455.74","3,905.71","4,288.07","4,288.07","140,412,419,359"
Ethereum USD (ETH-USD),"Oct 18, 2021","3,847.73","4,366.09","3,686.75","4,087.90","4,087.90","131,136,502,497"
Ethereum USD (ETH-USD),"Oct 11, 2021","3,419.73","3,962.45","3,385.76","3,847.10","3,847.10","125,796,571,016"
Ethereum USD (ETH-USD),"Oct 04, 2021","3,418.78","3,667.96","3,283.45","3,425.85","3,425.85","120,426,108,412"
Ethereum USD (ETH-USD),"Sep 27, 2021","3,065.84","3,484.61","2,786.99","3,418.36","3,418.36","126,510,518,147"
Ethereum USD (ETH-USD),"Sep 20, 2021","3,329.67","3,343.33","2,676.41","3,062.27","3,062.27","165,736,116,791"
Ethereum USD (ETH-USD),"Sep 13, 2021","3,407.47","3,673.31","3,121.51","3,329.45","3,329.45","127,464,621,869"
Ethereum USD (ETH-USD),"Sep 06, 2021","3,951.52","3,968.43","3,062.22","3,410.13","3,410.13","171,456,032,652"
Ethereum USD (ETH-USD),"Aug 30, 2021","3,227.19","4,022.47","3,151.44","3,952.13","3,952.13","166,431,911,904"
Ethereum USD (ETH-USD),"Aug 23, 2021","3,241.36","3,373.38","3,060.23","3,227.00","3,227.00","122,446,358,200"
Ethereum USD (ETH-USD),"Aug 16, 2021","3,309.42","3,333.99","2,959.03","3,242.12","3,242.12","144,657,511,395"
Ethereum USD (ETH-USD),"Aug 09, 2021","3,012.89","3,329.28","2,900.93","3,310.50","3,310.50","177,617,150,981"
Ethereum USD (ETH-USD),"Aug 02, 2021","2,557.77","3,184.60","2,449.35","3,013.73","3,013.73","188,999,816,781"
Ethereum USD (ETH-USD),"Jul 26, 2021","2,191.31","2,695.43","2,154.73","2,561.85","2,561.85","148,899,026,374"
Ethereum USD (ETH-USD),"Jul 19, 2021","1,893.05","2,197.65","1,722.05","2,191.37","2,191.37","117,099,495,933"
Ethereum USD (ETH-USD),"Jul 12, 2021","2,140.51","2,167.71","1,853.59","1,895.55","1,895.55","109,461,389,917"
Ethereum USD (ETH-USD),"Jul 05, 2021","2,321.92","2,403.77","2,051.07","2,139.66","2,139.66","141,898,628,328"
Ethereum USD (ETH-USD),"Jun 28, 2021","1,981.39","2,384.29","1,963.62","2,321.72","2,321.72","173,236,166,989"
Ethereum USD (ETH-USD),"Jun 21, 2021","2,245.32","2,259.46","1,707.60","1,978.89","1,978.89","181,271,282,626"
Ethereum USD (ETH-USD),"Jun 14, 2021","2,508.77","2,639.23","2,049.96","2,246.36","2,246.36","165,998,018,623"
Ethereum USD (ETH-USD),"Jun 07, 2021","2,713.05","2,845.19","2,265.76","2,508.39","2,508.39","214,989,180,606"
Ethereum USD (ETH-USD),"May 31, 2021","2,387.20","2,891.25","2,279.51","2,715.09","2,715.09","206,114,234,750"
Ethereum USD (ETH-USD),"May 24, 2021","2,099.94","2,911.74","2,090.64","2,390.31","2,390.31","278,778,310,752"
Ethereum USD (ETH-USD),"May 17, 2021","3,581.34","3,587.77","1,737.47","2,109.58","2,109.58","398,441,727,887"
Ethereum USD (ETH-USD),"May 10, 2021","3,924.41","4,362.35","3,350.95","3,587.51","3,587.51","400,749,195,286"
Ethereum USD (ETH-USD),"May 03, 2021","2,951.18","3,981.26","2,951.18","3,928.84","3,928.84","344,594,950,620"
Ethereum USD (ETH-USD),"Apr 26, 2021","2,319.48","2,984.89","2,308.32","2,952.06","2,952.06","220,866,851,897"
Ethereum USD (ETH-USD),"Apr 19, 2021","2,238.03","2,641.09","2,060.14","2,316.06","2,316.06","285,051,627,060"
Ethereum USD (ETH-USD),"Apr 12, 2021","2,157.36","2,547.56","2,011.77","2,237.14","2,237.14","238,346,115,303"
Ethereum USD (ETH-USD),"Apr 05, 2021","2,093.26","2,197.00","1,945.44","2,157.66","2,157.66","184,033,037,350"
Ethereum USD (ETH-USD),"Mar 29, 2021","1,691.26","2,152.45","1,683.72","2,093.12","2,093.12","199,331,046,462"
Ethereum USD (ETH-USD),"Mar 22, 2021","1,788.36","1,811.97","1,560.37","1,691.36","1,691.36","163,726,181,464"
Ethereum USD (ETH-USD),"Mar 15, 2021","1,854.09","1,889.20","1,705.72","1,788.22","1,788.22","164,754,388,552"
Ethereum USD (ETH-USD),"Mar 08, 2021","1,724.23","1,937.65","1,670.94","1,854.56","1,854.56","167,054,641,757"
Ethereum USD (ETH-USD),"Mar 01, 2021","1,417.15","1,730.92","1,416.42","1,723.15","1,723.15","159,760,752,478"
Ethereum USD (ETH-USD),"Feb 22, 2021","1,935.56","1,936.45","1,300.47","1,416.05","1,416.05","230,065,320,353"
Ethereum USD (ETH-USD),"Feb 15, 2021","1,804.68","2,036.29","1,683.91","1,935.60","1,935.60","222,027,748,895"
Ethereum USD (ETH-USD),"Feb 08, 2021","1,613.64","1,871.60","1,571.58","1,805.08","1,805.08","274,834,235,664"
Ethereum USD (ETH-USD),"Feb 01, 2021","1,314.86","1,756.51","1,274.36","1,614.23","1,614.23","280,790,741,209"
Ethereum USD (ETH-USD),"Jan 25, 2021","1,390.64","1,467.78","1,215.31","1,314.99","1,314.99","268,597,730,348"
Ethereum USD (ETH-USD),"Jan 18, 2021","1,230.31","1,432.30","1,046.60","1,391.61","1,391.61","273,320,283,914"
Ethereum USD (ETH-USD),"Jan 11, 2021","1,261.62","1,290.05",924.92,"1,230.17","1,230.17","259,298,253,002"
Ethereum USD (ETH-USD),"Jan 04, 2021",977.06,"1,347.93",912.31,"1,262.25","1,262.25","301,834,730,092"
Ethereum USD (ETH-USD),"Dec 28, 2020",683.21,"1,006.57",683.21,975.51,975.51,"152,747,909,037"
Ethereum USD (ETH-USD),"Dec 21, 2020",638.32,711.39,560.36,682.64,682.64,"113,119,816,165"
Ethereum USD (ETH-USD),"Dec 14, 2020",589.78,673.83,577.12,638.29,638.29,"100,712,316,665"
Ethereum USD (ETH-USD),"Dec 07, 2020",601.80,602.92,533.00,589.66,589.66,"81,351,653,045"
Ethereum USD (ETH-USD),"Nov 30, 2020",575.76,635.16,563.11,601.91,601.91,"121,611,808,952"
Ethereum USD (ETH-USD),"Nov 23, 2020",558.06,621.17,485.50,575.76,575.76,"148,365,425,751"
Ethereum USD (ETH-USD),"Nov 16, 2020",447.56,579.37,445.50,558.07,558.07,"117,742,517,844"
Wrapped Bitcoin USD (WBTC-USD),"Oct 10, 2022","19,446.63","19,826.85","18,323.72","19,070.88","19,070.88","627,100,439"
Wrapped Bitcoin USD (WBTC-USD),"Oct 03, 2022","19,039.04","20,400.22","18,998.94","19,445.46","19,445.46","697,548,048"
Wrapped Bitcoin USD (WBTC-USD),"Sep 26, 2022","18,794.76","20,320.17","18,559.32","19,037.03","19,037.03","932,444,546"
Wrapped Bitcoin USD (WBTC-USD),"Sep 19, 2022","19,405.31","19,620.09","18,274.08","18,794.29","18,794.29","1,436,558,464"
Wrapped Bitcoin USD (WBTC-USD),"Sep 12, 2022","21,734.01","22,585.32","19,362.54","19,396.01","19,396.01","1,448,484,227"
Wrapped Bitcoin USD (WBTC-USD),"Sep 05, 2022","19,962.46","21,734.80","18,626.82","21,733.27","21,733.27","1,209,932,919"
Wrapped Bitcoin USD (WBTC-USD),"Aug 29, 2022","19,560.90","20,518.07","19,543.41","19,961.09","19,961.09","1,474,465,015"
Wrapped Bitcoin USD (WBTC-USD),"Aug 22, 2022","21,553.34","21,778.05","19,564.12","19,564.12","19,564.12","1,413,644,154"
Wrapped Bitcoin USD (WBTC-USD),"Aug 15, 2022","24,286.26","25,054.73","20,824.75","21,552.86","21,552.86","1,472,165,514"
Wrapped Bitcoin USD (WBTC-USD),"Aug 08, 2022","23,156.45","24,935.68","22,752.78","24,288.59","24,288.59","1,527,769,864"
Wrapped Bitcoin USD (WBTC-USD),"Aug 01, 2022","23,349.48","23,548.77","22,492.82","23,151.84","23,151.84","1,172,765,215"
Wrapped Bitcoin USD (WBTC-USD),"Jul 25, 2022","22,638.35","24,555.70","20,753.68","23,346.87","23,346.87","1,922,570,547"
Wrapped Bitcoin USD (WBTC-USD),"Jul 18, 2022","20,792.68","24,115.59","20,792.68","22,637.06","22,637.06","2,249,499,194"
